-10|75|45
-28|75|25
-28|75|30
-66|100|40
-66|100|40
-68|100|45
-68|100|50
-64|100|55
-60|100|60
-88|100|100
30|60|45
-13|100|50
-43|100|60
-10|100|70
-65|100|85
-5|75|45
100|75|45
-8|75|45
-10|85|45
-30|100|50
4|75|45
-5|75|45
26|75|45
8|75|45
18|75|45
10|75|45
-36|100|100
22|80|45
-18|50|100
15|100|45
18|40|45
5|85|45
-16|75|45
40|80|100
10|40|100
5|20|100
6|80|100
3|85|45
-16|85|35
-12|85|45
8|30|100
-28|20|100
18|40|100
-13|20|100
-14|80|45
-6|100|45
-40|100|65
-5|80|60
-33|100|45
10|100|65
30|50|100
-5|95|45
20|60|75
8|80|75
-35|80|50
5|80|45
-30|100|40
-36|100|45
-38|100|45
34|100|40
8|100|30
4|100|10
0|100|20
20|100|20
-5|100|30
-4|100|20
-44|100|30
-44|100|30
-44|100|30
-44|100|40
-52|100|40
-35|100|35
-40|100|35
-17|100|100
-8|100|25
-2|100|25
2|100|20
16|100|20
-28|100|20
13|100|45
0|100|30
-3|35|100
-15|100|100
8|100|20
-16|95|20
5|100|25
5|100|30
-5|100|20
4|100|30
-32|100|50
12|100|25
-20|100|30
-4|100|30
-1|50|50
0|100|60
13|100|50
18|100|20
-10|100|40
-12|100|40
-5|100|60
-15|100|30
25|100|25
5|100|35
-5|100|55
-8|100|25
-23|100|30
20|100|35
3|100|100
-13|100|100
35|100|40
-4|100|30
-12|100|25
16|100|25
16|100|20
7|100|20
-2|100|20
52|100|20
5|100|20
-2|100|35
20|100|45
-16|100|30
-56|100|80
-12|100|30
-8|100|20
24|100|30
-4|100|30
-1|100|45
-24|100|35
0|100|30
-12|100|35
-16|100|45
-24|100|30
-8|100|30
-20|100|30
28|100|30
-32|100|40
-20|100|55
-24|100|35
-12|100|30
-4|100|50
13|100|50
0|100|65
-8|100|35
0|100|35
10|100|30
5|100|35
0|100|35
0|100|30
-15|100|50
-15|100|50
-5|100|50
-10|100|75
-10|100|30
16|100|30
4|100|20
-16|100|50
-10|100|50
-38|10|100
-38|10|100
-38|10|100
-12|100|50
16|100|30
0|100|30
40|100|35
-80|100|80
-80|100|80
-16|100|30
-16|100|40
-16|100|40
-8|100|60
-12|100|25
0|100|30
-11|100|50
-11|100|40
0|100|50
-4|100|35
-36|100|45
-12|100|100
0|100|50
-8|100|30
-12|100|25
8|100|50
8|100|50
-40|100|50
24|100|50
-100|100|100
-30|100|50
-48|100|50
10|100|50
-40|100|55
4|100|50
-5|100|50
-28|100|50
8|100|50
-28|100|100
-4|100|50
16|100|30
-8|100|50
-1|100|30
45|100|100
-24|100|60
13|100|50
24|100|40
-8|100|50
5|100|35
-10|100|100
5|100|25
-10|100|40
8|100|30
0|100|30
-10|100|35
-20|100|30
-13|100|50
-5|100|50
-15|100|50
0|100|35
10|100|25
-5|100|30
0|100|35
-40|100|60
10|100|30
-5|100|30
25|100|35
-15|100|30
-5|100|30
0|100|30
-13|100|30
0|100|20
-10|100|35
-13|100|40
0|100|25
4|100|25
0|100|75
20|100|20
32|100|40
5|100|30
-44|100|35
-28|100|35
0|100|55
-10|100|40
-15|100|50
-35|100|30
-35|100|30
-40|100|50
-5|100|55
-13|100|40
-20|100|45
0|100|50
12|100|35
0|100|45
20|100|25
-25|100|50
4|100|40
-10|100|40
-13|100|80
-5|100|45
0|100|40
-5|100|45
-3|100|40
-10|100|30
-31|100|45
-4|100|25
-28|100|50
24|100|50
5|100|45
5|100|40
-16|100|25
28|100|30
0|100|30
-12|100|35
0|100|45
-40|100|50
0|100|35
-4|100|25
5|100|50
4|100|35
8|100|30
6|100|45
10|100|30
-5|100|45
0|100|35
0|100|25
-20|100|65
0|100|40
-30|100|50
-10|100|50
-5|100|30
0|100|30
-20|100|35
0|100|35
0|100|45
0|100|35
5|100|20
0|100|20
-3|100|35
23|100|25
5|100|35
-13|100|20
-23|100|40
-33|100|50
-25|100|100
-10|100|35
-30|100|35
2|100|35
23|100|30
-18|100|25
0|100|35
10|100|35
8|100|50
0|100|40
-8|100|40
-16|100|30
0|100|25
-28|100|30
33|100|45
-5|100|50
-15|100|50
0|100|40
-8|100|50
-40|100|45
-23|100|50
-53|100|75
-43|100|65
-12|100|50
0|100|50
8|100|35
-8|100|30
-40|100|40
-38|100|40
-8|100|40
4|100|80
4|100|40
0|100|50
0|100|60
10|100|50
10|100|50
-20|100|40
-15|100|55
-40|100|55
0|100|35
0|100|35
5|100|25
20|100|45
-20|100|30
15|100|35
5|100|35
-5|100|45
-40|100|40
-40|100|40
-40|100|40
-5|100|50
10|100|35
15|100|35
-8|100|35
-38|100|40
40|100|35
-64|100|50
-64|100|50
-20|100|25
8|100|30
-28|100|25
-28|100|25
-28|100|35
-8|100|35
40|100|35
-8|100|35
8|100|30
13|100|35
8|100|30
-18|100|55
6|100|35
-20|100|35
8|100|35
4|100|35
-44|100|65
0|100|35
-16|100|40
-5|100|60
0|100|45
-15|100|60
-20|100|25
-5|100|30
8|100|25
8|100|25
32|100|45
12|100|25
-5|100|70
5|100|25
8|100|20
0|100|20
-28|100|20
-20|100|45
-13|100|25
-5|100|30
-32|100|35
-16|100|50
0|100|25
0|100|25
3|100|35
-12|100|40
0|100|50
0|100|65
28|100|50
-15|100|45
-5|100|45
-5|100|45
-43|100|55
0|100|45
4|100|25
0|100|25
25|100|55
-16|100|30
38|100|25
8|100|25
0|100|30
-25|100|25
-13|100|40
0|100|40
-20|100|50
-10|65|50
4|100|45
-60|100|30
-64|100|30
-64|100|40
-60|100|55
-64|100|70
-15|85|100
-28|100|40
20|100|40
12|100|40
20|100|25
12|100|45
-12|100|45
-8|100|30
-4|100|30
-16|100|35
40|100|30
8|100|45
-44|100|35
-44|100|35
-48|100|60
4|100|30
8|100|35
13|100|60
-24|100|55
-13|100|50
13|100|70
-75|100|100
-8|100|35
-40|100|30
-40|100|30
-60|100|55
100|100|70
100|100|70
100|100|100
100|100|100
-24|100|35
-28|100|30
-48|100|35
-48|100|60
20|100|30
13|100|65
-13|100|40
0|100|50
0|100|50
0|100|55
-8|100|35
0|100|75
35|100|75
-25|100|90
0|100|65
-3|100|45
0|100|80
0|100|80
-5|100|30
-8|100|30
10|100|25
-8|100|25
-13|100|65
9|65|100
-16|100|35
28|100|25
8|100|35
0|100|40
0|100|55
13|100|60
-2|100|50
-60|100|55
-60|100|55
-68|100|70
-4|100|35
-38|100|30
-38|100|30
-25|100|60
-25|100|60
-36|100|65
24|100|50
-8|100|35
4|100|30
20|100|30
12|100|30
-12|100|35
3|100|35
-5|100|40
32|100|20
7|100|20
-24|100|20
-16|100|20
-1|100|15
-52|100|15
-40|100|15
-52|100|45
-2|100|20
0|100|20
0|100|35
-8|100|30
-24|100|30
10|100|20
-2|100|20
-15|100|65
0|100|35
-10|100|50
8|100|25
5|100|20
13|100|20
-32|100|30
-24|100|30
13|100|35
0|100|35
-13|100|30
0|100|30
0|100|25
0|100|35
-10|100|55
-10|100|45
-12|100|30
13|100|45
0|100|35
-25|100|40
-13|100|35
0|100|25
-25|100|55
28|100|45
-4|100|40
0|100|40
-15|100|40
8|100|40
-13|100|35
-18|100|35
-20|100|40
22|100|50
0|100|25
0|100|25
16|100|25
-2|100|25
0|100|25
0|100|25
-12|100|25
5|100|50
-4|100|25
-12|100|100
24|100|25
-18|100|50
5|100|25
-18|100|30
12|100|30
2|100|25
8|100|25
-6|100|25
-8|100|25
-24|100|25
-4|100|25
4|100|25
-8|100|30
-8|100|25
10|100|30
2|100|25
-6|100|45
-12|100|25
10|100|25
-10|100|40
0|100|40
0|100|30
5|100|25
4|100|25
-4|100|40
-10|100|25
0|100|30
-10|100|45
-16|100|25
2|100|35
0|100|25
0|100|35
14|100|40
6|100|40
0|100|35
0|100|30
0|100|30
-25|100|30
-13|100|40
-8|100|15
14|100|35
0|100|30
-3|100|25
-4|100|25
8|100|30
5|100|30
-8|100|30
5|100|15
-28|100|30
0|100|35
4|100|25
-2|100|20
-23|100|25
0|100|35
-2|100|25
40|100|30
-2|100|35
2|100|30
8|100|40
-18|100|25
-8|100|15
-2|100|30
-5|100|30
13|100|65
-35|100|55
0|100|35
-42|100|40
-42|100|40
-62|100|35
-20|100|30
0|100|45
0|100|25
10|100|15
3|100|20
0|100|40
-16|100|55
9|100|25
4|100|25
-13|100|55
-12|100|35
-13|100|45
0|100|30
-48|100|50
0|100|35
-4|100|30
4|100|30
12|100|30
0|100|25
0|100|25
6|100|25
-3|100|25
-13|100|35
0|100|50
0|100|25
-58|100|80
-13|100|60
-25|100|55
0|100|25
-38|100|70
5|100|45
-2|100|30
0|100|55
-15|100|60
0|100|50
0|100|25
6|100|25
-8|100|25
4|100|25
-4|100|25
-12|100|25
-4|100|30
-6|100|25
-20|100|35
-8|100|45
0|10|35
0|10|35
0|10|25
-12|100|25
-12|100|25
12|100|35
4|100|20
0|100|30
10|100|35
-8|100|40
-6|100|50
-50|100|40
-50|100|60
-52|100|65
-12|100|35
-10|100|60
-8|100|30
-20|100|35
-25|100|60
0|100|25
-13|100|35
2|100|25
0|100|25
-8|40|40
0|40|100
-8|100|100
2|80|100
14|100|100
12|100|25
-16|100|50
8|100|50
-12|100|50
-4|100|45
-12|100|45
-5|100|30
-9|100|35
12|100|35
-2|100|45
-5|100|55
-25|100|75
-3|100|35
-16|100|50
-16|100|40
4|100|40
-28|100|45
-8|100|40
20|100|45
10|100|65
-45|100|80
8|100|40
0|100|55
-15|100|50
5|100|50
0|100|55
16|100|40
2|100|40
-2|100|45
-32|100|60
-30|100|65
-34|100|75
8|60|100
40|100|40
-20|100|40
-20|100|50
-36|100|55
-55|100|60
16|100|45
-44|100|50
-4|100|45
48|100|40
4|100|45
5|100|45
0|100|35
-6|100|70
4|100|40
0|100|65
8|100|40
-20|100|40
4|100|40
0|100|50
-18|80|85
5|80|100
-36|100|25
-40|100|35
0|100|55
14|85|100
-10|100|40
7|100|45
13|100|40
0|100|35
-16|100|40
3|50|100
-28|100|40
4|100|35
0|100|50
8|100|45
0|100|35
0|100|40
30|100|50
-14|100|35
0|100|35
-4|100|30
-16|100|35
0|100|30
4|100|30
0|100|35
0|100|35
20|100|35
0|100|35
16|100|30
4|100|25
-16|100|30
8|85|30
-28|85|35
-16|100|30
-24|100|35
0|100|35
-20|100|40
-36|100|55
24|100|50
4|100|40
48|100|50
23|100|40
0|100|40
-4|100|25
4|100|30
10|100|35
0|100|30
-16|100|40
-1|100|40
-16|100|40
-23|100|40
-40|100|40
-40|100|40
-8|100|40
0|100|40
4|100|40
0|100|40
-30|100|45
-15|50|45
-5|100|40
25|100|35
60|95|35
80|100|35
8|100|40
-16|100|40
-24|100|45
0|100|40
-16|100|30
-24|100|50
2|100|40
0|100|40
40|100|35
12|100|40
-2|100|40
3|100|30
36|100|25
-6|100|30
-32|100|35
0|100|40
-36|100|25
-36|100|25
0|100|50
-20|100|40
-8|100|40
-20|100|40
-8|100|40
-24|100|25
0|100|40
24|100|40
13|100|40
4|100|40
-12|100|45
-8|100|45
8|100|50
-8|100|40
4|100|50
-16|100|50
4|100|50
0|100|45
-12|100|45
13|100|40
-16|100|25
16|100|45
-28|100|40
-37|100|45
0|100|40
-5|100|25
-4|100|35
-25|100|45
-8|100|35
0|100|25
4|100|40
-18|100|35
-4|100|40
0|100|40
8|100|40
8|100|40
0|100|40
-5|100|35
5|100|35
10|100|35
0|100|40
-10|100|50
13|50|50
50|100|50
3|100|30
-2|100|25
-2|100|40
-19|100|30
-53|100|45
-52|100|60
-2|100|60
-11|100|35
-3|100|35
-16|100|35
-45|100|35
-45|100|55
-20|90|40
37|100|35
-23|100|50
2|100|20
9|100|35
1|100|40
61|100|20
-35|100|65
-4|100|45
-21|100|50
-37|100|55
5|100|65
3|100|50
-3|100|50
-2|100|30
-15|100|25
0|100|50
10|100|40
10|100|50
-8|100|30
-2|100|30
3|100|35
-13|100|35
3|100|25
3|100|35
-25|100|20
-25|100|20
-13|100|35
9|100|25
-13|100|30
-7|100|30
-38|100|30
-25|100|30
1|100|25
-13|100|40
13|100|45
1|100|30
8|100|50
2|100|30
2|100|30
-4|100|25
0|100|25
-1|100|25
0|100|25
0|100|30
8|100|25
-5|100|25
13|100|30
0|100|30
-10|100|30
0|100|25
-3|100|30
-3|100|25
25|100|30
0|100|25
-8|100|25
0|100|45
0|100|50
0|50|50
20|100|75
0|100|35
-36|100|100
-36|100|100
-36|100|90
0|100|40
25|100|30
0|100|40
18|100|40
2|100|35
-7|100|50
-22|100|40
-32|100|40
-11|100|40
-4|100|40
-7|50|40
-29|50|50
47|100|40
-25|100|50
-22|50|50
-4|100|40
29|100|50
4|100|50
22|50|50
7|100|50
29|100|40
-18|100|50
-22|50|50
-50|50|60
-4|100|50
-7|50|50
-43|100|40
-36|100|65
-47|50|60
-47|50|70
-3|100|50
3|50|50
2|100|50
-3|50|50
11|100|60
-4|100|40
1|50|50
0|100|50
0|100|35
0|100|40
-4|100|40
0|100|40
14|100|40
-18|100|40
-36|100|40
-4|100|50
-11|100|40
-4|50|50
4|100|50
7|50|50
-14|100|40
-4|100|40
-1|100|40
-1|40|40
2|100|30
-11|100|50
-12|100|40
-33|40|50
-44|40|60
-32|60|60
-9|100|60
-47|100|60
-60|100|70
-5|100|40
-18|100|25
-7|100|40
-10|100|25
20|100|25
-18|100|40
-1|100|25
-29|100|30
0|100|40
3|100|35
-23|100|65
0|100|25
-5|100|40
-38|100|50
-27|100|75
30|100|35
-9|100|35
0|100|30
-8|100|35
0|100|25
-55|100|85
5|100|30
0|100|45
20|100|35
0|100|35
-7|100|35
0|100|45
-4|100|40
-18|100|25
3|100|40
29|100|30
0|100|20
38|100|25
-8|100|30
0|100|25
-45|100|60
3|100|35
-15|100|35
-33|100|35
-3|100|35
15|100|30
-2|100|35
0|15|100
0|100|35
5|100|35
-28|100|50
16|100|50
0|100|25
0|100|35
-73|100|100
-25|100|100
-47|100|35
-43|100|65
11|100|35
7|100|35
0|100|35
-7|100|35
-43|100|50
-23|100|40
0|100|50
10|100|35
27|100|20
-58|100|85
-9|100|30
-38|100|50
-15|100|50
-18|100|35
-3|100|30
23|100|35
-3|100|50
-62|100|40
-70|100|55
-86|100|75
-86|100|75
2|100|30
8|100|35
-23|100|35
-57|100|65
-70|100|60
-60|100|75
-18|100|80
-38|100|75
-28|100|45
-18|100|70
-18|100|25
-3|100|30
-23|100|100
5|100|25
-10|100|35
0|100|50
2|100|55
-18|100|40
-10|100|65
-30|100|45
18|100|45
-5|100|35
5|100|40
10|100|30
-5|100|35
-3|100|25
-3|100|35
13|100|35
-8|100|35
-15|100|25
-38|100|35
-38|100|55
-8|100|35
-20|100|30
0|100|40
-4|100|35
-9|100|25
-7|25|100
4|100|35
-4|100|40
1|100|40
-69|25|100
-11|100|45
-7|100|40
-36|100|45
3|100|25
-5|100|65
-5|100|25
0|100|50
0|100|25
5|100|30
-6|100|30
25|100|50
23|100|15
0|100|40
0|100|30
5|100|35
-2|100|40
3|100|35
11|100|55
-5|100|40
-13|100|30
0|100|35
5|100|35
8|100|30
0|100|25
7|100|25
-8|100|40
-5|100|30
-18|100|30
-20|100|40
-23|100|40
-4|100|25
-13|100|35
-25|100|35
-23|100|40
-3|100|30
5|100|35
2|100|40
8|100|40
4|100|35
2|100|35
15|100|35
16|100|35
29|100|35
4|100|30
-11|100|45
60|100|30
39|100|40
2|100|40
-1|100|30
6|100|35
1|100|25
-1|100|25
0|100|35
0|100|30
-18|100|30
-4|100|20
5|100|30
10|100|50
2|100|30
-8|100|30
5|100|40
1|100|35
-30|100|30
-33|100|60
-7|100|40
-35|100|40
-48|100|50
-8|100|40
-2|100|40
18|100|40
-48|100|45
-58|100|80
-48|100|80
-8|100|50
-5|100|45
-25|100|45
-25|100|30
-20|100|25
-10|100|40
-5|100|40
13|100|45
-8|100|35
-11|100|25
-36|100|55
5|100|25
-11|100|25
-7|100|30
5|100|25
2|100|30
16|100|40
-16|100|45
5|100|25
-14|100|30
7|100|25
2|100|30
-5|100|30
-5|100|35
7|100|40
11|100|25
-16|100|25
0|100|30
-2|100|30
5|100|35
-89|100|30
-85|100|35
-87|100|50
-94|100|50
3|100|45
-10|100|35
14|100|35
13|100|30
-9|100|30
-31|100|40
3|100|25
0|100|35
-69|100|40
-78|100|60
-74|100|85
8|100|35
1|100|35
-2|100|80
-2|100|80
-9|100|25
4|100|95
-5|100|30
11|100|40
0|100|30
5|100|30
-10|100|30
-11|100|40
-15|100|30
-18|100|35
-1|100|30
-23|100|60
5|100|35
0|100|30
9|100|40
-7|100|30
-17|100|35
0|100|30
3|100|30
0|100|25
9|100|65
-5|100|45
-28|100|25
-28|100|25
-27|100|40
-33|100|75
-40|100|40
-40|100|50
-23|100|35
-14|100|45
-16|100|30
25|100|30
0|100|35
9|100|30
0|100|30
10|100|40
17|100|35
-38|100|35
-45|100|60
9|100|30
3|100|35
0|100|30
0|100|30
0|100|35
0|100|25
0|100|25
0|100|25
0|100|25
-5|100|25
-15|100|25
3|100|30
1|100|25
5|100|30
0|100|35
0|100|30
0|100|30
2|100|25
0|100|30
-35|100|30
-35|100|55
13|100|20
0|30|100
0|30|100
0|30|100
-4|20|100
-13|20|100
1|100|35
-8|100|35
-10|100|25
-5|100|35
60|70|100
64|75|100
72|85|100
0|100|30
5|100|30
0|100|30
9|100|25
7|100|30
-10|100|25
-3|100|25
-5|100|25
3|100|35
3|100|35
24|100|25
-14|100|30
-5|100|30
23|100|30
-35|100|30
-18|100|45
-2|100|30
-8|100|30
-23|100|30
0|100|35
0|100|25
0|100|20
0|100|30
2|100|40
-29|100|40
-25|100|35
0|100|35
-10|100|25
-20|100|20
-18|100|40
-1|100|35
0|100|25
23|100|30
15|100|25
0|100|30
5|100|25
0|100|30
-13|100|35
-15|100|35
0|100|35
-50|100|35
-50|100|50
-55|100|60
0|100|45
-11|100|35
-23|100|20
-23|100|45
-23|100|45
0|100|35
3|100|30
-11|100|35
-20|100|40
-10|100|25
-28|100|100
10|100|10
58|60|65
48|50|50
18|10|10
8|15|15
28|15|15
25|20|20
25|25|25
18|30|30
0|10|10
10|10|10
20|30|30
3|20|20
0|15|15
-5|15|10
5|10|15
0|10|10
5|10|10
-9|10|10
14|10|10
14|15|15
-58|20|20
-58|25|25
-65|30|30
-65|40|40
-68|55|55
0|30|100
-4|30|100
5|30|100
9|80|80
-1|50|100
-0|50|100
-23|30|100
-15|100|100
-27|90|90
-18|100|20
0|100|100
-12|100|30
-14|100|30
-18|100|20
0|100|100
-5|100|100
-42|100|10
-42|100|80
-14|100|100
17|60|100
24|50|100
24|60|100
22|55|100
-16|50|100
-13|50|100
6|100|100
6|100|100
-1|20|100
-16|20|100
22|25|100
2|20|100
13|20|100
17|20|100
19|20|100
11|25|100
17|30|100
-3|25|100
-4|25|100
-2|25|100
-5|20|100
1|35|100
-3|35|100
-5|35|100
-3|20|100
-5|20|100
-5|20|100
-6|20|100
-18|20|25
-17|35|30
-17|35|35
-21|20|30
-19|20|30
23|25|30
26|30|100
-10|80|100
-3|20|100
17|30|100
15|20|100
1|30|100
1|30|100
11|30|100
13|25|100
15|20|100
9|20|100
-2|20|100
-13|20|100
0|25|100
9|30|100
13|25|100
11|30|100
-4|25|100
-9|25|100
6|25|100
-45|100|30
-46|20|30
-45|100|30
-46|20|30
-43|100|30
-43|100|40
-2|80|80
-13|85|85
-13|80|80
-68|30|90
-40|45|100
0|60|100
-30|30|100
-0|25|100
1|30|100
4|30|100
20|25|100
-65|10|100
-58|35|75
-20|50|100
5|75|100
8|60|100
7|20|100
2|100|100
15|60|100
5|70|100
10|65|100
-25|100|40
-18|100|90
-25|100|100
5|75|100
-48|100|100
-14|100|60
-32|100|30
-33|100|35
-3|50|100
-45|30|100
-23|50|100
10|80|100
23|80|100
-2|20|80
4|20|85
-5|20|85
0|100|100
4|100|100
-16|100|100
4|100|50
-9|100|50
-5|100|50
-7|100|50
-13|30|50
7|50|50
28|100|50
-6|20|80
-28|20|30
9|100|50
-9|100|50
15|70|70
15|70|70
6|100|50
-6|100|50
0|100|50
-2|100|50
3|15|50
2|15|30
0|100|50
0|45|100
-10|15|50
-9|100|50
36|50|100
9|35|100
18|35|100
23|45|100
50|100|50
2|100|50
-10|50|50
24|60|50
-33|30|50
29|100|10
3|100|30
0|100|100
1|100|100
-14|50|50
-5|100|40
21|100|25
0|100|25
-9|100|25
-5|100|30
-18|100|20
3|100|35
4|30|35
-13|100|20
2|100|20
-5|95|65
0|100|30
2|100|20
-5|100|20
0|75|100
-5|100|30
0|100|50
0|100|45
6|30|100
2|100|10
-21|100|80
0|100|10
-11|100|20
5|100|20
3|100|20
5|100|10
-21|100|40
6|100|10
-2|100|20
1|100|20
16|100|10
0|100|15
-10|20|100
10|30|80
0|100|40
3|100|40
1|100|15
25|100|60
3|100|10
5|100|10
0|100|10
-2|100|95
5|100|40
0|100|50
18|20|100
15|40|100
1|100|10
8|30|100
-23|20|100
23|35|100
-5|100|50
-7|100|30
-0|100|30
-10|80|100
-8|35|100
-14|30|100
-14|80|100
10|60|100
32|50|100
0|30|100
-10|50|30
-50|50|100
24|35|100
24|30|100
-14|100|50
-5|100|10
8|25|100
18|30|100
-15|30|100
13|40|100
36|100|100
0|40|100
63|60|100
0|30|100
-9|30|100
-13|50|100
-18|40|100
0|20|100
0|20|100
-2|20|100
13|25|100
7|20|100
18|40|100
0|25|100
-5|25|100
-5|20|100
0|30|100
-5|25|100
5|30|100
8|30|100
-23|30|100
-25|30|100
3|50|100
0|30|100
-23|35|100
-23|45|100
-20|45|65
0|35|60
-3|45|80
2|30|100
10|30|100
23|30|100
12|100|100
5|25|100
-5|25|100
5|20|100
-28|35|100
-30|50|100
-5|25|100
5|25|100
-41|20|100
9|25|100
18|35|100
13|30|100
18|30|100
18|30|100
15|30|100
15|70|100
-33|60|100
-25|40|100
-30|40|100
1|25|100
-32|25|100
-32|25|100
-18|20|100
-46|20|100
-22|20|100
-24|100|10
-2|100|100
-2|10|50
8|30|100
-10|35|100
-53|30|100
-53|30|100
-36|25|100
-5|25|100
9|25|100
-9|25|100
-14|25|100
-5|25|100
-5|25|100
-41|25|100
0|30|100
14|25|100
-5|25|100
14|25|100
5|25|100
45|100|60
-43|20|100
-50|10|100
-45|25|100
-8|30|100
-9|10|100
-5|10|100
0|100|20
-14|100|30
6|20|100
9|20|100
-6|10|100
1|10|100
-13|50|100
12|100|100
-6|20|100
-21|20|100
-8|10|100
-8|15|100
-14|10|100
-22|10|100
5|10|100
-23|100|50
-23|100|100
-48|100|100
-3|100|100
3|100|100
-16|10|100
-13|100|100
-13|100|100
-15|100|100
-11|10|100
-35|10|100
-43|10|100
-31|10|100
8|40|100
9|100|100
13|50|100
-5|10|100
-28|25|100
-40|25|100
10|100|25
-2|100|20
